horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,fold,model,landmark
1.086926844716072,65,13,10,1,1.0,1.0,0.0618890579697188,1,jmstate,0.8879777491092682
1.1050131261348723,65,13,10,1,1.0,1.0,0.060247070721881874,1,jmstate,0.8879777491092682
1.1230994075536729,65,13,10,1,1.0,1.0,0.05861512906632774,1,jmstate,0.8879777491092682
1.1411856889724732,65,13,10,1,1.0,1.0,0.057080921599628645,1,jmstate,0.8879777491092682
1.1592719703912735,65,13,10,1,1.0,1.0,0.055675313646664934,1,jmstate,0.8879777491092682
1.1773582518100738,65,13,10,1,1.0,1.0,0.05453818081335057,1,jmstate,0.8879777491092682
1.1954445332288741,65,13,10,1,1.0,1.0,0.05338331563903363,1,jmstate,0.8879777491092682
1.2135308146476746,65,13,10,1,1.0,1.0,0.05235669413542192,1,jmstate,0.8879777491092682
1.231617096066475,65,13,10,1,1.0,1.0,0.05168458182981296,1,jmstate,0.8879777491092682
1.2497033774852753,65,13,10,1,1.0,1.0,0.05102784054938187,1,jmstate,0.8879777491092682
1.2677896589040756,65,13,10,1,1.0,1.0,0.047856009772251934,1,jmstate,0.8879777491092682
1.2858759403228759,65,13,10,1,1.0,1.0,0.04704826252179816,1,jmstate,0.8879777491092682
1.3039622217416764,65,13,10,1,1.0,1.0,0.04435821622559529,1,jmstate,0.8879777491092682
1.3220485031604767,65,13,10,1,1.0,1.0,0.04318055595978912,1,jmstate,0.8879777491092682
1.340134784579277,65,13,10,1,1.0,1.0,0.04343835445953204,1,jmstate,0.8879777491092682
1.3582210659980773,65,13,10,1,1.0,1.0,0.0410159839425115,1,jmstate,0.8879777491092682
1.3763073474168777,65,13,10,1,1.0,1.0,0.04011290444967154,1,jmstate,0.8879777491092682
1.3943936288356782,65,13,10,1,1.0,1.0,0.039810099086882426,1,jmstate,0.8879777491092682
1.4124799102544785,65,13,10,1,1.0,1.0,0.0364890492585043,1,jmstate,0.8879777491092682
1.4305661916732788,65,13,10,1,,,,1,jmstate,0.8879777491092682
0.4061758433779081,185,49,26,1,0.6956521739130435,0.6808510638297872,0.020464884467466624,2,jmstate,0.3708520382642746
0.44149964849154155,185,49,26,2,0.8014926105955713,0.7861019540599556,0.039672510533803405,2,jmstate,0.3708520382642746
0.47682345360517503,185,49,26,2,0.8155155227162956,0.7861019540599556,0.04014789511647195,2,jmstate,0.3708520382642746
0.5121472587188085,185,49,26,2,0.8349325589714455,0.7973446627890872,0.041271732956964756,2,jmstate,0.3708520382642746
0.5474710638324419,185,49,26,2,0.8259127443838005,0.7973446627890872,0.044433990024839304,2,jmstate,0.3708520382642746
0.5827948689460755,185,49,26,3,0.9076418710062781,0.8604917638497889,0.05166091159046786,2,jmstate,0.3708520382642746
0.6181186740597089,185,49,26,3,0.9048431398246501,0.8604917638497889,0.05222058837322037,2,jmstate,0.3708520382642746
0.6534424791733424,185,49,26,3,0.9331194879441705,0.8604917638497889,0.04263576063518357,2,jmstate,0.3708520382642746
0.6887662842869758,185,49,26,3,0.9262008142832227,0.8604917638497889,0.04423807973363342,2,jmstate,0.3708520382642746
0.7240900894006093,185,49,26,3,0.9262008142832227,0.8604917638497889,0.04800635560667358,2,jmstate,0.3708520382642746
0.7594138945142428,185,49,26,3,0.9207342079338318,0.8604917638497889,0.05299728250075178,2,jmstate,0.3708520382642746
0.7947376996278763,185,49,26,3,0.9266225239158901,0.8604917638497889,0.0502771625062101,2,jmstate,0.3708520382642746
0.8300615047415097,185,49,26,3,0.9363042742325434,0.8604917638497889,0.050279853120959755,2,jmstate,0.3708520382642746
0.8653853098551432,185,49,26,4,0.6840483634906431,0.6068864523793989,0.09926608920030086,2,jmstate,0.3708520382642746
0.9007091149687767,185,49,26,5,0.6416391500498436,0.5572272243687574,0.15733768072054752,2,jmstate,0.3708520382642746
0.9360329200824101,185,49,26,6,0.6933759442753928,0.6358635616670132,0.20320488813092524,2,jmstate,0.3708520382642746
0.9713567251960437,185,49,26,7,0.7718398669431477,0.7159182394896093,0.18998604143475553,2,jmstate,0.3708520382642746
1.006680530309677,185,49,26,7,0.7718398669431477,0.7159182394896093,0.20000231458099707,2,jmstate,0.3708520382642746
1.0420043354233106,185,49,26,8,0.8286912019396359,0.7618481190102001,0.22618272242889872,2,jmstate,0.3708520382642746
1.077328140536944,185,49,26,8,0.8491665038823366,0.7618481190102001,0.22113558982083104,2,jmstate,0.3708520382642746
1.1126519456505775,185,49,26,8,0.8623926634150682,0.7670255822379703,0.22748864158472815,2,jmstate,0.3708520382642746
1.147975750764211,185,49,26,8,0.8623926634150682,0.7670255822379703,0.23434916679159246,2,jmstate,0.3708520382642746
1.1832995558778445,185,49,26,8,0.8623926634150682,0.7670255822379703,0.24988621711980877,2,jmstate,0.3708520382642746
1.218623360991478,185,49,26,8,0.8230762815336592,0.7594052766934491,0.24973265329271846,2,jmstate,0.3708520382642746
1.2539471661051116,185,49,26,8,0.7935889951226023,0.7583832050170077,0.2659605465179993,2,jmstate,0.3708520382642746
1.289270971218745,185,49,26,8,0.8682761715987413,0.7583832050170077,0.15780017067201862,2,jmstate,0.3708520382642746
1.3245947763323784,185,49,26,8,0.8682761715987413,0.7583832050170077,0.16177136589196794,2,jmstate,0.3708520382642746
