horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,fold,model,landmark
1.21353081464767,65,13,10,1,1.0,1.0,0.054685895808831174,1,jmbayes2,0.887977749109268
1.23161709606647,65,13,10,1,1.0,1.0,0.05435582868931058,1,jmbayes2,0.887977749109268
1.24970337748528,65,13,10,1,1.0,1.0,0.05400810992118374,1,jmbayes2,0.887977749109268
1.26778965890408,65,13,10,1,1.0,1.0,0.05056575767823771,1,jmbayes2,0.887977749109268
1.28587594032288,65,13,10,1,1.0,1.0,0.050038691814279584,1,jmbayes2,0.887977749109268
1.30396222174168,65,13,10,1,1.0,1.0,0.047319177479626995,1,jmbayes2,0.887977749109268
1.32204850316048,65,13,10,1,1.0,1.0,0.04629870784289162,1,jmbayes2,0.887977749109268
1.34013478457928,65,13,10,1,1.0,1.0,0.04726031302916468,1,jmbayes2,0.887977749109268
1.35822106599808,65,13,10,1,1.0,1.0,0.0449833409258612,1,jmbayes2,0.887977749109268
1.37630734741688,65,13,10,1,1.0,1.0,0.044360315779218125,1,jmbayes2,0.887977749109268
1.39439362883568,65,13,10,1,1.0,1.0,0.0446449838687948,1,jmbayes2,0.887977749109268
1.41247991025448,65,13,10,1,1.0,1.0,0.040412014257446324,1,jmbayes2,0.887977749109268
1.43056619167328,65,13,10,1,,,,1,jmbayes2,0.887977749109268
0.406175843377908,185,49,26,1,0.7391304347826088,0.723404255319149,0.02063257782160017,2,jmbayes2,0.370852038264275
0.441499648491542,185,49,26,2,0.8346393676044582,0.8183692630950055,0.03991478634733005,2,jmbayes2,0.370852038264275
0.476823453605175,185,49,26,2,0.8502039893535028,0.8296119718241372,0.04092008743092127,2,jmbayes2,0.370852038264275
0.512147258718809,185,49,26,2,0.8704469414809671,0.8296119718241372,0.042090476837013446,2,jmbayes2,0.370852038264275
0.547471063832442,185,49,26,2,0.8662263677729872,0.8296119718241372,0.045467153239850074,2,jmbayes2,0.370852038264275
0.582794868946075,185,49,26,3,0.9346188842724951,0.88067366416654,0.05128795513638344,2,jmbayes2,0.370852038264275
0.618118674059709,185,49,26,3,0.9326376383413586,0.88067366416654,0.051441790819211144,2,jmbayes2,0.370852038264275
0.653442479173342,185,49,26,3,0.9522282056744076,0.8739463640609564,0.047574956287178505,2,jmbayes2,0.370852038264275
0.688766284286976,185,49,26,3,0.9342491305256978,0.8636590951547315,0.0506921176140362,2,jmbayes2,0.370852038264275
0.724090089400609,185,49,26,3,0.9367435550999051,0.8672190639553726,0.05590930714221469,2,jmbayes2,0.370852038264275
0.759413894514243,185,49,26,3,0.9180550111689424,0.8569317950491478,0.06125675538505662,2,jmbayes2,0.370852038264275
0.794737699627876,185,49,26,3,0.9237289914098097,0.8394498042913742,0.057057267196685364,2,jmbayes2,0.370852038264275
0.83006150474151,185,49,26,3,0.907376752719368,0.8183330604826929,0.05338605528049651,2,jmbayes2,0.370852038264275
0.865385309855143,185,49,26,4,0.6656114090670703,0.5839523963969511,0.10237963180969772,2,jmbayes2,0.370852038264275
0.9007091149687771,185,49,26,5,0.5921558626862199,0.5068205339855659,0.16463339349743603,2,jmbayes2,0.370852038264275
0.93603292008241,185,49,26,6,0.6320614749054445,0.5829714640128257,0.22079623279841698,2,jmbayes2,0.370852038264275
0.971356725196044,185,49,26,7,0.7279018967110891,0.6768245575635539,0.19736834645010454,2,jmbayes2,0.370852038264275
1.00668053030968,185,49,26,7,0.715424153509157,0.6736569994101376,0.20565628556897111,2,jmbayes2,0.370852038264275
1.04200433542331,185,49,26,8,0.7955905100967903,0.7292559642258719,0.2263074042400027,2,jmbayes2,0.370852038264275
1.07732814053694,185,49,26,8,0.8331207015481218,0.7101898623695748,0.2135021104967471,2,jmbayes2,0.370852038264275
1.11265194565058,185,49,26,8,0.8331207015481218,0.7153673255973448,0.21799025639949296,2,jmbayes2,0.370852038264275
1.14797575076421,185,49,26,8,0.8331207015481218,0.7163229960233473,0.22354573669819564,2,jmbayes2,0.370852038264275
1.18329955587784,185,49,26,8,0.8331207015481218,0.7059419040676844,0.23622842332900065,2,jmbayes2,0.370852038264275
1.21862336099148,185,49,26,8,0.8230762815336591,0.7111193672954547,0.23597918557658834,2,jmbayes2,0.370852038264275
1.25394716610511,185,49,26,8,0.7935889951226023,0.7111193672954547,0.25010259967053333,2,jmbayes2,0.370852038264275
1.28927097121874,185,49,26,8,0.8682761715987413,0.7125807616890023,0.1719972774786083,2,jmbayes2,0.370852038264275
1.32459477633238,185,49,26,8,0.8682761715987413,0.7125807616890023,0.17633435625072405,2,jmbayes2,0.370852038264275
1.35991858144601,185,49,26,8,0.7365523431974825,0.7115586900125611,0.1995186587818949,2,jmbayes2,0.370852038264275
1.39524238655965,185,49,26,8,0.7365523431974825,0.7130200844061088,0.14459752540918808,2,jmbayes2,0.370852038264275
1.43056619167328,185,49,26,8,,,,2,jmbayes2,0.370852038264275
0.656285350521406,124,32,14,0,,,,2,jmbayes2,0.629586011171341
0.68298468987147,124,32,14,0,,,,2,jmbayes2,0.629586011171341
0.709684029221535,124,32,14,0,,,,2,jmbayes2,0.629586011171341
0.736383368571599,124,32,14,0,,,,2,jmbayes2,0.629586011171341
0.763082707921664,124,32,14,0,,,,2,jmbayes2,0.629586011171341
0.789782047271729,124,32,14,0,,,,2,jmbayes2,0.629586011171341
0.816481386621793,124,32,14,0,,,,2,jmbayes2,0.629586011171341
0.843180725971858,124,32,14,0,,,,2,jmbayes2,0.629586011171341
0.869880065321922,124,32,14,1,0.6818181818181819,0.6956521739130435,0.10826423086057183,2,jmbayes2,0.629586011171341
